Sample #,Week,WoP,Period,Group,Date,Time,ObsHrs,Name,Code,Class,age,male,UCPsg,gsAF,gsAS
382,28,70,f,R2,03/10/2015,14:42,,Hoima,HOI,AF,1,0,0.95 ,7,10
383,28,70,f,R2,03/10/2015,15:21,,kamwenge,KWG,AF,1,0,0.80 ,7,10
384,28,70,f,R2,03/10/2015,15:34,,Jinja,JIN,AF,1,0,1.09 ,7,10
385,28,70,f,R2,03/11/2015,12:07,4.0 ,Kasese,KAS,AM,1,1,1.29 ,7,10
386,28,70,f,R2,03/11/2015,12:23,4.0 ,Mbale,MBA,SM,2,1,2.39 ,7,10
387,28,70,f,R2,03/11/2015,12:29,4.0 ,Kabarole,KAB,AF,1,0,0.89 ,7,10
388,28,70,f,R2,03/11/2015,12:33,4.0 ,Kyenjojo,KYE,AF,1,0,0.89 ,7,10
389,28,70,f,R2,03/11/2015,12:35,4.0 ,Mpigi,MPI,AF,1,0,1.63 ,7,10
390,28,70,f,R2,03/11/2015,14:18,4.0 ,Kamwenge,KWG,AF,1,0,2.26 ,7,10
391,28,70,f,R2,03/12/2015,12:22,11.5 ,Mbale,MBA,SM,2,1,0.80 ,7,10
393,28,70,f,R2,03/12/2015,14:42,11.5 ,Kabarole,KAB,AF,1,0,1.00 ,7,10
394,28,70,f,R2,03/12/2015,14:46,11.5 ,Jinja,JIN,AF,1,0,1.06 ,7,10
395,28,70,f,R2,03/12/2015,15:04,11.5 ,Mpigi,MPI,AF,1,0,1.26 ,7,10
392,28,70,f,R2,03/12/2015,15:19,11.5 ,Kamwenge,KWG,AF,1,0,1.38 ,7,10
396,28,70,f,R2,03/12/2015,15:21,11.5 ,Gulu,GUL,AF,1,0,0.91 ,7,10
397,28,70,f,R2,03/13/2015,12:51,10.0 ,Kasese,KAS,AM,1,1,0.80 ,7,10
398,28,70,f,R2,03/13/2015,14:33,10.0 ,Gulu,GUL,AF,1,0,0.80 ,7,10
399,28,70,f,R2,03/14/2015,08:40,11.5 ,Gulu,GUL,AF,1,0,0.63 ,7,10
400,28,70,f,R2,03/14/2015,10:07,11.5 ,Jinja,JIN,AF,1,0,0.89 ,7,10
401,28,70,f,R2,03/14/2015,10:11,11.5 ,Kyenjojo,KYE,AF,1,0,0.81 ,7,10
402,28,70,f,R2,03/14/2015,10:27,11.5 ,Kasese,KAS,AM,1,1,1.30 ,7,10
403,28,70,f,R2,03/14/2015,12:22,11.5 ,Mpigi,MPI,AF,1,0,1.08 ,7,10
404,28,70,f,R2,03/15/2015,09:53,11.5 ,Kabarole,KAB,AF,1,0,0.73 ,7,10
405,28,70,f,R2,03/15/2015,10:44,11.5 ,Kyenjojo,KYE,AF,1,0,1.04 ,7,10
406,28,70,f,R2,03/15/2015,13:18,11.5 ,Mbale,MBA,SM,2,1,1.02 ,7,10
407,29,70,f,R2,03/16/2015,09:34,9.0 ,Hoima,HOI,AF,1,0,8.54 ,7,10
408,29,70,f,R2,03/16/2015,12:22,9.0 ,Gulu,GUL,AF,1,0,0.52 ,7,10
409,29,70,f,R2,03/16/2015,12:50,9.0 ,Kyenjojo,KYE,AF,1,0,17.83 ,7,10
410,29,70,f,R2,03/16/2015,13:13,9.0 ,Kabarole,KAB,AF,1,0,0.66 ,7,10
411,29,70,f,R2,03/16/2015,13:14,9.0 ,Mpigi,MPI,AF,1,0,0.82 ,7,10
412,29,70,f,R2,03/17/2015,09:55,11.0 ,Mbale,MBA,SM,2,1,1.23 ,7,10
413,29,70,f,R2,03/17/2015,10:18,11.0 ,Jinja,JIN,AF,1,0,0.63 ,7,10
414,29,70,f,R2,03/17/2015,11:13,11.0 ,Kasese,KAS,AM,1,1,0.80 ,7,10
415,29,70,f,R2,03/17/2015,12:15,11.0 ,Kamwenge,KWG,AF,1,0,0.56 ,7,10
416,29,70,f,R2,03/18/2015,09:01,11.5 ,Jinja,JIN,AF,1,0,1.12 ,7,10
417,29,70,f,R2,03/18/2015,10:11,11.5 ,Mbale,MBA,SM,2,1,2.95 ,7,10
418,29,70,f,R2,03/19/2015,11:04,11.5 ,Mbale,MBA,SM,2,1,0.71 ,7,10
419,29,70,f,R2,03/19/2015,12:12,11.5 ,Jinja,JIN,AF,1,0,1.62 ,7,10
420,29,70,f,R2,03/19/2015,12:47,11.5 ,Kasese,KAS,AM,1,1,0.74 ,7,10
421,29,70,f,R2,03/19/2015,13:17,11.5 ,Hoima,HOI,AF,1,0,7.51 ,7,10
422,29,70,f,R2,03/20/2015,10:05,11.0 ,Mpigi,MPI,AF,1,0,1.34 ,7,10
423,29,70,f,R2,03/20/2015,12:27,11.0 ,Kyenjojo,KYE,AF,1,0,15.94 ,7,10
424,29,70,f,R2,03/21/2015,08:29,11.5 ,Kyenjojo,KYE,AF,1,0,0.63 ,7,10
425,29,70,f,R2,03/21/2015,09:47,11.5 ,Gulu,GUL,AF,1,0,0.58 ,7,10
426,29,70,f,R2,03/21/2015,11:12,11.5 ,Kasese,KAS,AM,1,1,1.24 ,7,10
427,29,70,f,R2,03/21/2015,11:36,11.5 ,Kamwenge,KWG,AF,1,0,8.45 ,7,10
428,29,70,f,R2,03/22/2015,10:33,11.0 ,Kamwenge,KWG,AF,1,0,0.58 ,7,10
429,29,70,f,R2,03/22/2015,13:19,11.0 ,Gulu,GUL,AF,1,0,6.52 ,7,10
154,14,70,f,R3,03/10/2015,13:44,2.5 ,Argon,ARG,AF,1,0,1.00 ,13,17
155,14,70,f,R3,03/10/2015,14:33,2.5 ,Magnesium,MAG,SM,2,1,1.13 ,13,17
156,14,70,f,R3,03/11/2015,11:16,11.5 ,Coal,COA,AF,1,0,1.10 ,13,17
157,14,70,f,R3,03/11/2015,13:33,11.5 ,Copper,COP,AM,1,1,1.29 ,13,17
158,14,70,f,R3,03/11/2015,15:09,11.5 ,Tin,TIN,SM,2,1,1.12 ,13,17
159,14,70,f,R3,03/12/2015,10:55,11.0 ,Copper,COP,AM,1,1,0.94 ,13,17
160,14,70,f,R3,03/13/2015,11:09,11.0 ,Chlorine,CHL,AF,1,0,1.14 ,13,17
161,14,70,f,R3,03/13/2015,11:14,11.0 ,Gold,GOL,AF,1,0,1.09 ,13,17
162,14,70,f,R3,03/13/2015,11:47,11.0 ,Carbon,CRB,AF,1,0,0.72 ,13,17
163,14,70,f,R3,03/13/2015,13:18,11.0 ,Copper,COP,AM,1,1,0.88 ,13,17
164,14,70,f,R3,03/13/2015,13:36,11.0 ,Potassium,POT,AF,1,0,1.25 ,13,17
165,14,70,f,R3,03/13/2015,13:55,11.0 ,Zinc,ZIN,AF,1,0,1.30 ,13,17
166,14,70,f,R3,03/13/2015,14:13,11.0 ,Tin,TIN,SM,2,1,0.88 ,13,17
167,14,70,f,R3,03/13/2015,14:22,11.0 ,Sodium,SOD,AF,1,0,1.23 ,13,17
168,14,70,f,R3,03/13/2015,15:19,11.0 ,Silver,SIL,AF,1,0,1.15 ,13,17
169,14,70,f,R3,03/13/2015,15:28,11.0 ,Flouride,FLO,SF,2,0,0.73 ,13,17
170,15,70,f,R3,03/18/2015,12:11,10.0 ,Tin,TIN,SM,2,1,1.16 ,13,17
171,15,70,f,R3,03/18/2015,14:43,10.0 ,Sulphur,SUL,AF,1,0,0.76 ,13,17
172,15,70,f,R3,03/19/2015,15:11,9.0 ,Aluminum,ALU,AF,1,0,2.38 ,13,17
173,15,70,f,R3,03/19/2015,15:44,9.0 ,Sulphur,SUL,AF,1,0,3.61 ,13,17
174,15,70,f,R3,03/20/2015,11:27,9.0 ,Zinc,ZIN,AF,1,0,0.61 ,13,17
175,15,70,f,R3,03/20/2015,12:43,9.0 ,Carbon,CRB,AF,1,0,0.72 ,13,17
176,15,70,f,R3,03/20/2015,13:05,9.0 ,Chlorine,CHL,AF,1,0,0.76 ,13,17
177,15,70,f,R3,03/20/2015,13:14,9.0 ,Gold,GOL,AF,1,0,0.57 ,13,17
178,15,70,f,R3,03/20/2015,14:40,9.0 ,Iron,IRO,AF,1,0,0.59 ,13,17
179,15,70,f,R3,03/20/2015,17:33,9.0 ,Potassium,POT,AF,1,0,0.46 ,13,17
180,15,70,f,R3,03/21/2015,11:16,9.5 ,Calcium,CAL,AF,1,0,0.81 ,13,17
181,15,70,f,R3,03/21/2015,12:13,9.5 ,Argon,ARG,AF,1,0,0.75 ,13,17
182,15,70,f,R3,03/21/2015,14:55,9.5 ,Sodium,SOD,AF,1,0,0.61 ,13,17
431,30,71,f,R2,04/11/2015,11:04,10.5 ,Kamwenge,KWG,AF,1,0,1.55 ,7,10
432,30,71,f,R2,04/11/2015,12:12,10.5 ,Mbale,MBA,SM,2,1,0.48 ,7,10
433,30,71,f,R2,04/11/2015,12:14,10.5 ,Jinja,JIN,AF,1,0,0.64 ,7,10
434,30,71,f,R2,04/11/2015,12:57,10.5 ,Kabarole,KAB,AF,1,0,1.14 ,7,10
435,30,71,f,R2,04/13/2015,08:56,2.5 ,Hoima,HOI,AF,1,0,0.67 ,7,10
436,30,71,f,R2,04/13/2015,10:41,2.5 ,Gulu,GUL,AF,1,0,0.70 ,7,10
437,30,71,f,R2,04/13/2015,11:03,2.5 ,Mpigi,MPI,AF,1,0,0.91 ,7,10
438,30,71,f,R2,04/13/2015,11:12,2.5 ,Kyenjojo,KYE,AF,1,0,0.62 ,7,10
439,30,71,f,R2,04/13/2015,12:18,2.5 ,Kamwenge,KWG,AF,1,0,1.66 ,7,10
440,30,71,f,R2,04/14/2015,09:20,11.5 ,Mbale,MBA,SM,2,1,0.49 ,7,10
441,30,71,f,R2,04/14/2015,10:46,11.5 ,Kamwenge,KWG,AF,1,0,0.62 ,7,10
442,30,71,f,R2,04/14/2015,11:07,11.5 ,Kyenjojo,KYE,AF,1,0,0.55 ,7,10
443,30,71,f,R2,04/14/2015,12:04,11.5 ,Jinja,JIN,AF,1,0,0.90 ,7,10
444,30,71,f,R2,04/15/2015,09:03,11.0 ,Hoima,HOI,AF,1,0,0.68 ,7,10
445,30,71,f,R2,04/15/2015,10:47,11.0 ,Kabarole,KAB,AF,1,0,0.54 ,7,10
446,30,71,f,R2,04/15/2015,12:11,11.0 ,Mpigi,MPI,AF,1,0,0.88 ,7,10
447,30,71,f,R2,04/15/2015,13:16,11.0 ,Gulu,GUL,AF,1,0,0.62 ,7,10
184,16,71,f,R3,04/10/2015,14:17,3.5 ,Coal,COA,AF,1,0,0.64 ,13,17
185,16,71,f,R3,04/11/2015,11:19,12.0 ,Copper,COP,AM,1,1,1.42 ,13,17
186,16,71,f,R3,04/11/2015,12:14,12.0 ,Tin,TIN,SM,2,1,1.04 ,13,17
187,16,71,f,R3,04/13/2015,11:11,6.0 ,Potassium,POT,AF,1,0,0.56 ,13,17
188,16,71,f,R3,04/13/2015,11:55,6.0 ,Magnesium,MAG,SM,2,1,0.49 ,13,17
189,16,71,f,R3,04/13/2015,13:59,6.0 ,Argon,ARG,AF,1,0,0.70 ,13,17
190,16,71,f,R3,04/13/2015,14:07,6.0 ,Zinc,ZIN,AF,1,0,1.60 ,13,17
191,16,71,f,R3,04/13/2015,14:08,6.0 ,Chlorine,CHL,AF,1,0,0.99 ,13,17
192,16,71,f,R3,04/13/2015,14:15,6.0 ,Silver,SIL,AF,1,0,1.30 ,13,17
193,16,71,f,R3,04/14/2015,10:10,11.5 ,Copper,COP,AM,1,1,0.76 ,13,17
194,16,71,f,R3,04/14/2015,10:17,11.5 ,Tin,TIN,SM,2,1,0.67 ,13,17
195,16,71,f,R3,04/14/2015,12:18,11.5 ,Calcium,CAL,AF,1,0,0.76 ,13,17
196,16,71,f,R3,04/14/2015,12:43,11.5 ,Carbon,CRB,AF,1,0,0.61 ,13,17
197,16,71,f,R3,04/14/2015,13:44,11.5 ,Iron,IRO,AF,1,0,0.66 ,13,17
198,16,71,f,R3,04/15/2015,10:13,11.0 ,Potassium,POT,AF,1,0,0.72 ,13,17
199,16,71,f,R3,04/15/2015,11:20,11.0 ,Tin,TIN,SM,2,1,0.83 ,13,17
200,16,71,f,R3,04/15/2015,12:14,11.0 ,Carbon,CRB,AF,1,0,0.50 ,13,17
405,19,71,h,R5,04/16/2015,16:14,,Teddy,TED,AF,1,0,0.47 ,15,20
407,19,71,h,R5,04/16/2015,16:40,,Ringtail,RIN,AF,1,0,0.77 ,15,20
408,19,71,h,R5,04/16/2015,17:21,,Edith,EDI,AF,1,0,0.54 ,15,20
409,19,71,h,R5,04/17/2015,10:56,2.5 ,Sarah,SAR,AF,1,0,0.67 ,15,20
410,19,71,h,R5,04/17/2015,11:13,2.5 ,Ringtail,RIN,AF,1,0,1.34 ,15,20
411,19,71,h,R5,04/17/2015,11:30,2.5 ,Patrick,PAT,AF,1,0,0.49 ,15,20
412,19,71,h,R5,04/17/2015,11:37,2.5 ,Edith,EDI,AF,1,0,0.31 ,15,20
413,19,71,h,R5,04/17/2015,11:53,2.5 ,Kate,KAT,AF,1,0,0.54 ,15,20
414,19,71,h,R5,04/17/2015,13:24,2.5 ,Doreen,DOR,AF,1,0,0.49 ,15,20
415,19,71,h,R5,04/18/2015,10:07,10.5 ,Julie,JUL,AF,1,0,1.56 ,15,20
416,19,71,h,R5,04/18/2015,11:49,10.5 ,Mark,MAR,AM,1,1,1.21 ,15,20
417,19,71,h,R5,04/18/2015,12:05,10.5 ,Light,LIG,AF,1,0,0.50 ,15,20
418,19,71,h,R5,04/18/2015,12:51,10.5 ,Ringtail,RIN,AF,1,0,0.67 ,15,20
419,19,71,h,R5,04/18/2015,12:55,10.5 ,Topista,TOP,AF,1,0,3.87 ,15,20
420,19,71,h,R5,04/19/2015,10:13,10.0 ,Dizzy,DIZ,AF,1,0,2.45 ,15,20
421,19,71,h,R5,04/19/2015,11:16,10.0 ,Sarah,SAR,AF,1,0,0.62 ,15,20
422,19,71,h,R5,04/19/2015,11:30,10.0 ,Kate,KAT,AF,1,0,0.96 ,15,20
423,19,71,h,R5,04/19/2015,11:32,10.0 ,Edith,EDI,AF,1,0,2.59 ,15,20
424,19,71,h,R5,04/19/2015,12:12,10.0 ,Annette,ANN,AF,1,0,0.57 ,15,20
425,19,71,h,R5,04/20/2015,09:44,11.0 ,Jane,JAN,AF,1,0,1.18 ,15,20
426,19,71,h,R5,04/20/2015,10:02,11.0 ,Annette,ANN,AF,1,0,1.90 ,15,20
427,19,71,h,R5,04/20/2015,10:30,11.0 ,Rose,ROS,AF,1,0,5.43 ,15,20
428,19,71,h,R5,04/20/2015,11:02,11.0 ,Mark,MAR,AM,1,1,0.57 ,15,20
429,19,71,h,R5,04/20/2015,11:02,11.0 ,Teddy,TED,AF,1,0,0.44 ,15,20
430,19,71,h,R5,04/20/2015,11:10,11.0 ,Patrick,PAT,AF,1,0,2.92 ,15,20
431,19,71,h,R5,04/21/2015,09:14,11.0 ,Light,LIG,AF,1,0,5.65 ,15,20
432,19,71,h,R5,04/21/2015,10:30,11.0 ,Sarah,SAR,AF,1,0,1.55 ,15,20
433,19,71,h,R5,04/21/2015,10:36,11.0 ,Doreen,DOR,AF,1,0,18.23 ,15,20
434,19,71,h,R5,04/21/2015,12:05,11.0 ,Topista,TOP,AF,1,0,0.62 ,15,20
435,19,71,h,R5,04/21/2015,14:07,11.0 ,Unknown Sub,USB,SM,2,1,0.79 ,15,20
436,19,71,h,R5,04/21/2015,14:11,11.0 ,Julie,JUL,AF,1,0,7.46 ,15,20
437,19,71,h,R5,04/21/2015,14:28,11.0 ,Mark,MAR,AM,1,1,0.58 ,15,20
438,19,71,h,R5,04/22/2015,09:52,11.0 ,Julie,JUL,AF,1,0,0.57 ,15,20
439,19,71,h,R5,04/22/2015,10:27,11.0 ,Light,LIG,AF,1,0,0.40 ,15,20
440,19,71,h,R5,04/22/2015,11:09,11.0 ,Rose,ROS,AF,1,0,0.50 ,15,20
441,19,71,h,R5,04/22/2015,11:46,11.0 ,Jane,JAN,AF,1,0,0.51 ,15,20
442,19,71,h,R5,04/22/2015,12:00,11.0 ,Dizzy,DIZ,AF,1,0,6.32 ,15,20
352,16,71,h,R6,04/17/2015,11:55,,Kalema,KAL,AF,1,0,0.75 ,21,30
353,16,71,h,R6,04/17/2015,12:15,,Kakaikuru,KAK,AF,1,0,0.75 ,21,30
354,16,71,h,R6,04/17/2015,12:36,,Karungi,KAR,AF,1,0,0.59 ,21,30
355,16,71,h,R6,04/17/2015,12:53,,Kasamaki,KSI,AF,1,0,0.74 ,21,30
356,16,71,h,R6,04/17/2015,13:11,,Unknown Sub,USB,SA,2,,0.72 ,21,30
357,16,71,h,R6,04/19/2015,11:16,11.0 ,Basemera,BAS,AF,1,0,0.73 ,21,30
358,16,71,h,R6,04/20/2015,10:18,11.5 ,Bacwenkojo,BAC,AF,1,0,0.90 ,21,30
359,16,71,h,R6,04/20/2015,10:41,11.5 ,Kaisiki,KAI,AF,1,0,0.52 ,21,30
360,16,71,h,R6,04/20/2015,11:09,11.5 ,Kabulemu,KBL,AF,1,0,1.09 ,21,30
361,16,71,h,R6,04/20/2015,11:56,11.5 ,Kabarwani,KBW,AF,1,0,0.74 ,21,30
362,16,71,h,R6,04/20/2015,12:11,11.5 ,Kamakune,KAM,AF,1,0,0.75 ,21,30
363,16,71,h,R6,04/20/2015,12:17,11.5 ,Kebirungi,KEB,AF,1,0,0.83 ,21,30
364,16,71,h,R6,04/20/2015,12:21,11.5 ,Unknown Juv,UJV,JV,3,,0.46 ,21,30
365,16,71,h,R6,04/20/2015,12:24,11.5 ,Kengonzi,KNG,AF,1,0,0.94 ,21,30
366,16,71,h,R6,04/20/2015,12:46,11.5 ,Ategeka,ATE,AF,1,0,0.97 ,21,30
367,16,71,h,R6,04/20/2015,13:45,11.5 ,Kyoya,KYO,AF,1,0,0.86 ,21,30
368,16,71,h,R6,04/21/2015,11:17,11.0 ,Macumu,MAC,AF,1,0,0.62 ,21,30
369,16,71,h,R6,04/21/2015,12:40,11.0 ,Kasigazi,KSG,SF,2,0,0.78 ,21,30
370,16,71,h,R6,04/22/2015,10:18,11.5 ,Basemera,BAS,AF,1,0,0.80 ,21,30
371,16,71,h,R6,04/22/2015,12:15,11.5 ,Mutebi,MUT,SF,2,0,0.66 ,21,30
372,16,71,h,R6,04/22/2015,12:41,11.5 ,Kentaro,KNT,AF,1,0,0.74 ,21,30
373,16,71,h,R6,04/22/2015,12:56,11.5 ,Nkojo,NKO,AF,1,0,0.62 ,21,30
443,20,72,h,R5,05/10/2015,12:05,2.0 ,Ellen,ELL,SF,2,0,0.47 ,15,20
444,20,72,h,R5,05/10/2015,13:30,2.0 ,Patrick,PAT,AF,1,0,27.97 ,15,20
445,20,72,h,R5,05/12/2015,13:01,5.5 ,Doreen,DOR,AF,1,0,42.62 ,15,20
446,20,72,h,R5,05/12/2015,13:23,5.5 ,Topista,TOP,AF,1,0,8.48 ,15,20
447,20,72,h,R5,05/12/2015,13:54,5.5 ,Rose,ROS,AF,1,0,41.35 ,15,20
448,20,72,h,R5,05/13/2015,10:54,11.0 ,Ringtail,RIN,AF,1,0,3.89 ,15,20
449,20,72,h,R5,05/13/2015,11:22,11.0 ,Light,LIG,AF,1,0,0.76 ,15,20
450,20,72,h,R5,05/13/2015,11:38,11.0 ,Julie,JUL,AF,1,0,2.71 ,15,20
451,20,72,h,R5,05/13/2015,11:53,11.0 ,Dizzy,DIZ,AF,1,0,9.08 ,15,20
452,20,72,h,R5,05/13/2015,11:58,11.0 ,Patrick,PAT,AF,1,0,0.54 ,15,20
453,20,72,h,R5,05/13/2015,13:08,11.0 ,Sarah,SAR,AF,1,0,1.08 ,15,20
454,20,72,h,R5,05/13/2015,13:39,11.0 ,Mark,MAR,AM,1,1,0.93 ,15,20
455,20,72,h,R5,05/15/2015,10:28,3.0 ,Edith,EDI,AF,1,0,2.82 ,15,20
456,20,72,h,R5,05/15/2015,11:00,3.0 ,Jane,JAN,AF,1,0,0.56 ,15,20
457,20,72,h,R5,05/15/2015,11:17,3.0 ,Annette,ANN,AF,1,0,0.58 ,15,20
458,20,72,h,R5,05/15/2015,12:13,3.0 ,Kate,KAT,AF,1,0,0.46 ,15,20
459,20,72,h,R5,05/15/2015,13:12,3.0 ,Teddy,TED,AF,1,0,0.70 ,15,20
460,20,72,h,R5,05/15/2015,13:37,3.0 ,Sarah,SAR,AF,1,0,0.54 ,15,20
461,21,72,h,R5,05/16/2015,09:34,11.0 ,Ringtail,RIN,AF,1,0,2.24 ,15,20
462,21,72,h,R5,05/16/2015,11:13,11.0 ,Annette,ANN,AF,1,0,1.93 ,15,20
463,21,72,h,R5,05/16/2015,11:15,11.0 ,Rose,ROS,AF,1,0,0.44 ,15,20
464,21,72,h,R5,05/16/2015,11:24,11.0 ,Mark,MAR,AM,1,1,0.49 ,15,20
465,21,72,h,R5,05/16/2015,11:36,11.0 ,Edith,EDI,AF,1,0,0.63 ,15,20
466,21,72,h,R5,05/16/2015,12:03,11.0 ,Teddy,TED,AF,1,0,0.83 ,15,20
467,21,72,h,R5,05/18/2015,10:40,2.0 ,Topista,TOP,AF,1,0,3.45 ,15,20
468,21,72,h,R5,05/18/2015,12:00,2.0 ,Julie,JUL,AF,1,0,0.83 ,15,20
469,21,72,h,R5,05/18/2015,13:18,2.0 ,Light,LIG,AF,1,0,1.18 ,15,20
470,21,72,h,R5,05/18/2015,13:49,2.0 ,Kate,KAT,AF,1,0,0.55 ,15,20
471,21,72,h,R5,05/20/2015,09:22,9.5 ,Ellen,ELL,SF,2,0,0.56 ,15,20
472,21,72,h,R5,05/20/2015,10:35,9.5 ,Patrick,PAT,AF,1,0,1.35 ,15,20
473,21,72,h,R5,05/20/2015,11:58,9.5 ,Jane,JAN,AF,1,0,0.55 ,15,20
474,21,72,h,R5,05/20/2015,12:11,9.5 ,Teddy,TED,AF,1,0,1.36 ,15,20
475,21,72,h,R5,05/20/2015,12:24,9.5 ,Dizzy,DIZ,AF,1,0,0.50 ,15,20
476,21,72,h,R5,05/20/2015,12:59,9.5 ,Doreen,DOR,AF,1,0,0.57 ,15,20
477,21,72,h,R5,05/20/2015,13:12,9.5 ,Kate,KAT,AF,1,0,0.43 ,15,20
478,21,72,h,R5,05/20/2015,14:02,9.5 ,Mark,MAR,AM,1,1,1.07 ,15,20
479,21,72,h,R5,05/21/2015,11:42,10.5 ,Jack,JAK,SF,2,0,0.56 ,15,20
480,21,72,h,R5,05/21/2015,13:20,10.5 ,Rose,ROS,AF,1,0,0.53 ,15,20
481,21,72,h,R5,05/22/2015,12:27,8.0 ,Rose,ROS,AF,1,0,0.48 ,15,20
374,17,72,h,R6,05/11/2015,11:06,11.5 ,Kengonzi,KNG,AF,1,0,0.97 ,21,30
375,17,72,h,R6,05/11/2015,14:22,11.5 ,Mutebi,MUT,SF,2,0,0.64 ,21,30
376,17,72,h,R6,05/14/2015,10:10,4.5 ,Karungi,KAR,AF,1,0,0.56 ,21,30
377,17,72,h,R6,05/14/2015,10:53,4.5 ,Unknown JV,,JV,3,,0.32 ,21,30
378,17,72,h,R6,05/14/2015,11:16,4.5 ,Kasaija,KSJ,AM,1,1,0.68 ,21,30
379,17,72,h,R6,05/14/2015,11:29,4.5 ,Bacwenkojo,BAC,AF,1,0,0.38 ,21,30
380,17,72,h,R6,05/14/2015,12:15,4.5 ,Kalema,KAL,AF,1,0,0.48 ,21,30
381,17,72,h,R6,05/14/2015,13:24,4.5 ,Murungi,MUR,SM,2,1,0.42 ,21,30
382,17,72,h,R6,05/14/2015,13:43,4.5 ,Mugisa,MUG,AF,1,0,0.54 ,21,30
384,17,72,h,R6,05/15/2015,12:29,11.5 ,Unknown Sub,USB,SA,2,,1.08 ,21,30
385,17,72,h,R6,05/15/2015,13:21,11.5 ,Unknown JV,,JV,3,,0.58 ,21,30
386,17,72,h,R6,05/15/2015,13:47,11.5 ,Kabarwani,KBW,AF,1,0,0.48 ,21,30
387,18,72,h,R6,05/17/2015,11:17,7.5 ,Kabulemu,KBL,AF,1,0,1.00 ,21,30
388,18,72,h,R6,05/17/2015,12:10,7.5 ,Kaisiki,KAI,AF,1,0,0.77 ,21,30
389,18,72,h,R6,05/17/2015,13:05,7.5 ,Kyoya,KYO,AF,1,0,0.52 ,21,30
390,18,72,h,R6,05/18/2015,09:15,11.5 ,Kakaikuru,KAK,AF,1,0,0.62 ,21,30
391,18,72,h,R6,05/18/2015,10:18,11.5 ,Murungi,MUR,SM,2,1,0.77 ,21,30
392,18,72,h,R6,05/18/2015,11:20,11.5 ,Nkojo,NKO,AF,1,0,0.46 ,21,30
393,18,72,h,R6,05/18/2015,11:29,11.5 ,Kabulemu,KBL,AF,1,0,0.41 ,21,30
394,18,72,h,R6,05/18/2015,13:10,11.5 ,Macumu,MAC,AF,1,0,0.60 ,21,30
395,18,72,h,R6,05/18/2015,14:08,11.5 ,Kamakune,KAM,AF,1,0,0.54 ,21,30
396,18,72,h,R6,05/18/2015,14:12,11.5 ,Kentaro,KNT,AF,1,0,0.58 ,21,30
397,18,72,h,R6,05/19/2015,10:33,11.5 ,Kalema,KAL,AF,1,0,0.49 ,21,30
398,18,72,h,R6,05/19/2015,12:13,11.5 ,Kasaija,KSJ,AM,1,1,0.89 ,21,30
399,18,72,h,R6,05/19/2015,14:05,11.5 ,Unknown JV,,JV,3,,0.46 ,21,30
400,18,72,h,R6,05/19/2015,14:15,11.5 ,Mugisa,MUG,AF,1,0,0.85 ,21,30
504,22,73,h,R5,06/10/2015,15:19,2.0 ,Ringtail,RIN,AF,1,0,1.43 ,15,20
505,22,73,h,R5,06/10/2015,17:58,2.0 ,Ringtail,RIN,AF,1,0,16.41 ,15,20
506,22,73,h,R5,06/11/2015,08:00,4.5 ,Ringtail,RIN,AF,1,0,1.83 ,15,20
482,22,73,h,R5,06/11/2015,11:03,4.5 ,Jack,JAK,SF,2,0,0.50 ,15,20
483,22,73,h,R5,06/11/2015,11:43,4.5 ,Sarah,SAR,AF,1,0,0.43 ,15,20
507,22,73,h,R5,06/11/2015,11:52,4.5 ,Ringtail,RIN,AF,1,0,0.72 ,15,20
508,22,73,h,R5,06/11/2015,13:15,4.5 ,Ringtail,RIN,AF,1,0,15.24 ,15,20
509,22,73,h,R5,06/12/2015,09:54,11.0 ,Ringtail,RIN,AF,1,0,0.78 ,15,20
510,22,73,h,R5,06/12/2015,13:34,11.0 ,Ringtail,RIN,AF,1,0,0.79 ,15,20
511,22,73,h,R5,06/13/2015,09:12,11.5 ,Ringtail,RIN,AF,1,0,8.37 ,15,20
512,22,73,h,R5,06/13/2015,14:02,11.5 ,Ringtail,RIN,AF,1,0,6.64 ,15,20
513,22,73,h,R5,06/13/2015,15:51,11.5 ,Ringtail,RIN,AF,1,0,3.04 ,15,20
514,22,73,h,R5,06/14/2015,11:17,11.5 ,Ringtail,RIN,AF,1,0,0.65 ,15,20
515,22,73,h,R5,06/14/2015,12:06,11.5 ,Ringtail,RIN,AF,1,0,1.05 ,15,20
516,22,73,h,R5,06/14/2015,15:01,11.5 ,Ringtail,RIN,AF,1,0,1.02 ,15,20
484,23,73,h,R5,06/16/2015,12:31,4.5 ,Ringtail,RIN,AF,1,0,0.62 ,15,20
485,23,73,h,R5,06/16/2015,12:37,4.5 ,Ellen,ELL,SF,2,0,0.82 ,15,20
486,23,73,h,R5,06/16/2015,13:16,4.5 ,Topista,TOP,AF,1,0,2.88 ,15,20
487,23,73,h,R5,06/16/2015,13:20,4.5 ,Edith,EDI,AF,1,0,51.90 ,15,20
488,23,73,h,R5,06/16/2015,13:42,4.5 ,Teddy,TED,AF,1,0,46.69 ,15,20
489,23,73,h,R5,06/17/2015,14:31,11.0 ,Dizzy,DIZ,AF,1,0,1.56 ,15,20
490,23,73,h,R5,06/17/2015,15:51,11.0 ,Jane,JAN,AF,1,0,11.17 ,15,20
491,23,73,h,R5,06/18/2015,11:06,7.5 ,Sarah,SAR,AF,1,0,0.45 ,15,20
